url,title,mood_tags,character,stack,host,static_or_dynamic,why_note,nsfw,source
https://psyche.co,"Psyche",think;learn,modern_indie,nextjs,vercel,static,"Aeon's sister site on how to live — psychology and philosophy for everyday life.",false,"think web"
https://fermatslibrary.com,"Fermat's Library",learn;think,modern_indie,,,,"Famous scientific papers, annotated in the margins so you can actually follow them.",false,"science web"
https://ourworldindata.org,"Our World in Data",learn;useful,modern_indie,,,,"Rigorous, beautifully-charted data on poverty, health, energy and how the world is changing.",false,"dataviz web"
https://www.gapminder.org,"Gapminder",learn;beautiful,modern_indie,,,static,"Hans Rosling's project to fight ignorance with animated, fact-based world statistics.",false,"dataviz web"
https://xkcd.com,"xkcd",waste_time;think,modern_indie,,,,"The webcomic of romance, sarcasm, math and language — required reading for the internet.",false,"webcomics"
https://what-if.xkcd.com,"What If?",learn;waste_time,modern_indie,,,,"Randall Munroe answers absurd hypothetical questions with real physics and stick figures.",false,"webcomics"
https://www.smbc-comics.com,"Saturday Morning Breakfast Cereal",waste_time;think,modern_indie,,,,"Sharp, nerdy single-panel comics that hide a philosophy lecture in every punchline.",false,"webcomics"
https://qwantz.com,"Dinosaur Comics",waste_time;think,modern_indie,,,,"The same six dinosaur panels every day, yet somehow endlessly, cleverly different.",false,"webcomics"
https://existentialcomics.com,"Existential Comics",think;waste_time,modern_indie,,,,"Philosophy explained through comics, with a genuinely educational essay under each strip.",false,"webcomics"
https://setosa.io,"Explained Visually",learn;beautiful,modern_indie,static_html,github_pages,static,"Interactive, play-with-it explanations of tricky concepts like eigenvectors and Markov chains.",false,"interactive essays"
https://visualgo.net,"VisuAlgo",learn;beautiful,modern_indie,,,,"Watch data structures and algorithms animate step-by-step — a CS student's secret weapon.",false,"education web"
https://colah.github.io,"Colah's Blog",learn;beautiful,modern_indie,static_html,github_pages,static,"Christopher Olah's landmark visual explanations of neural networks and topology.",false,"ML web"
https://quantum.country,"Quantum Country",learn;think,modern_indie,,,static,"A 'mnemonic medium' essay that embeds spaced-repetition so quantum computing actually sticks.",false,"interactive essays"
https://learngitbranching.js.org,"Learn Git Branching",learn;useful,modern_indie,,,,"The best way to finally understand git — a visual, interactive branching sandbox.",false,"education web"
https://roadmap.sh,"roadmap.sh",learn;useful,modern_indie,,,,"Community-drawn learning roadmaps for every developer role, from frontend to DevOps.",false,"education web"
https://exercism.org,"Exercism",learn,modern_indie,,,,"Free coding practice in 70+ languages with real human mentorship — no gamified fluff.",false,"education web"
https://projecteuler.net,"Project Euler",learn;think,minimal_static,,,,"Mathematical programming puzzles that reward insight over brute force — a rite of passage.",false,"education web"
https://adventofcode.com,"Advent of Code",learn;waste_time,minimal_static,,,,"An annual advent calendar of increasingly fiendish programming puzzles, with a cult following.",false,"education web"
https://overthewire.org,"OverTheWire",learn;waste_time,minimal_static,,,static,"Security 'wargames' that teach you to think like a hacker, one level at a time.",false,"education web"
https://cryptopals.com,"The Cryptopals Challenges",learn;think,minimal_static,static_html,aws_s3,static,"Learn real cryptography by breaking it, in a beautifully-designed set of hands-on challenges.",false,"education web"
https://godbolt.org,"Compiler Explorer",learn;useful,modern_indie,,,,"Type code and instantly see the assembly your compiler produces — endlessly educational.",false,"tools web"
https://crontab.guru,"Crontab Guru",useful;learn,modern_indie,static_html,aws_s3,static,"Type a cron expression and get a plain-English translation — the schedule editor you needed.",false,"tools web"
https://explainshell.com,"ExplainShell",useful;learn,modern_indie,,,,"Paste any shell command and it labels every flag and pipe — a decoder ring for the terminal.",false,"tools web"
https://www.shellcheck.net,"ShellCheck",useful,modern_indie,,,,"Paste a bash script and get expert linting that catches the bugs you'd never spot yourself.",false,"tools web"
https://devdocs.io,"DevDocs",useful;learn,modern_indie,,,,"Fast, unified, offline-capable API documentation for hundreds of languages and libraries.",false,"tools web"
https://developer.mozilla.org,"MDN Web Docs",useful;learn,modern_indie,,,static,"The authoritative, community-maintained reference for everything on the web platform.",false,"reference classics"
https://caniuse.com,"Can I Use",useful;learn,modern_indie,,,,"Up-to-date browser support tables for web features — the front-end developer's reality check.",false,"tools web"
https://mermaid.live,"Mermaid Live Editor",useful,modern_indie,sveltekit,github_pages,static,"Write diagrams as text and watch them render live — flowcharts without the fiddly dragging.",false,"tools web"
https://jsoncrack.com,"JSON Crack",useful;beautiful,modern_indie,nextjs,,static,"Paste JSON and see it explode into an explorable node graph — data structure made visible.",false,"tools web"
https://jakearchibald.github.io/svgomg/,"SVGOMG",useful,modern_indie,,github_pages,static,"A friendly GUI for optimising SVG files with live preview of every byte you save.",false,"tools web"
https://cleanup.pictures,"Cleanup.pictures",useful,modern_indie,,,,"Brush over anything in a photo and it vanishes convincingly — free, in-browser object removal.",false,"tools web"
https://godly.website,"Godly",beautiful,modern_indie,,,,"An astronomically well-curated gallery of the best modern web design, updated constantly.",false,"design web"
https://land-book.com,"Land-book",beautiful,modern_indie,,,,"A huge, filterable gallery of landing-page design for when you need inspiration fast.",false,"design web"
https://www.lapa.ninja,"Lapa Ninja",beautiful,modern_indie,,,,"Best landing-page designs, sorted by category and colour — a designer's swipe file.",false,"design web"
https://minimal.gallery,"Minimal Gallery",beautiful,modern_indie,,,static,"A gallery devoted specifically to clean, restrained, minimalist website design.",false,"design web"
https://onepagelove.com,"One Page Love",beautiful,modern_indie,,,,"A long-running showcase dedicated to the art of the single-page website.",false,"design web"
https://httpster.net,"Httpster",beautiful,modern_indie,,,,"A no-nonsense gallery of great-looking real websites, updated by a discerning eye.",false,"design web"
https://www.itsnicethat.com,"It's Nice That",beautiful;think,modern_indie,,,,"Daily celebration of creativity across design, art and illustration — a genuine culture site.",false,"design web"
https://openprocessing.org,"OpenProcessing",beautiful;learn,modern_indie,,,,"A community sharing thousands of open-source generative-art sketches you can remix live.",false,"generative art"
https://inconvergent.net,"Inconvergent",beautiful;learn,minimal_static,,,,"Anders Hoff's essays and images on generative algorithms — spare, technical and gorgeous.",false,"generative art"
https://tylerxhobbs.com,"Tyler Hobbs",beautiful;learn,modern_indie,nextjs,vercel,static,"A leading generative artist writing clearly about the aesthetics and code behind the work.",false,"generative art"
https://n-e-r-v-o-u-s.com,"Nervous System",beautiful;learn,modern_indie,,,,"A design studio growing jewellery and objects from simulations of natural systems.",false,"generative art"
https://www.complexity-explorables.org,"Complexity Explorables",learn;beautiful,modern_indie,,,,"Interactive simulations of flocking, epidemics and chaos you can poke and perturb.",false,"interactive essays"
https://decisionproblem.com/paperclips/,"Universal Paperclips",waste_time;think,modern_indie,,,,"A deceptively simple clicker where you play an AI turning the universe into paperclips.",false,"web games"
https://orteil.dashnet.org/cookieclicker/,"Cookie Clicker",waste_time,modern_indie,,,,"The idle game that defined the genre — bake cookies until the numbers become absurd.",false,"web games"
https://candybox2.github.io,"Candy Box 2",waste_time,modern_indie,static_html,github_pages,static,"A text-and-ASCII adventure that hides a surprisingly deep RPG behind its plain façade.",false,"web games"
https://adarkroom.doublespeakgames.com,"A Dark Room",waste_time;think,modern_indie,,,,"A minimalist text game that slowly, brilliantly reveals it is not what you thought.",false,"web games"
https://www.puzzlescript.net,"PuzzleScript",waste_time;learn,modern_indie,,,,"An open-source engine for making and playing tiny tile-based puzzle games in the browser.",false,"web games"
https://quickdraw.withgoogle.com,"Quick, Draw!",waste_time;learn,modern_indie,,,,"Doodle against the clock while a neural net races to guess what you're drawing.",false,"Chrome Experiments"
https://thispersondoesnotexist.com,"This Person Does Not Exist",waste_time;learn,modern_indie,,,,"Refresh for an endless supply of photorealistic faces of people who never existed.",false,"AI web"
https://thisxdoesnotexist.com,"This X Does Not Exist",waste_time;learn,modern_indie,static_html,github_pages,static,"An index of 'does not exist' generators — cats, artworks, résumés, all machine-dreamed.",false,"AI web"
https://mrdoob.com/projects/harmony/,"Harmony",beautiful;waste_time,modern_indie,,github_pages,static,"Mr.doob's mesmerising sketching tool with strand-like brushes that draw themselves.",false,"net art"
https://doodles.google,"Google Doodles Archive",waste_time;learn,modern_indie,,,,"Every interactive Google Doodle, from playable Pac-Man to the Bach AI — a games trove.",false,"Chrome Experiments"
https://clickclickclick.click,"clickclickclick",waste_time;think,modern_indie,,,,"A single page that narrates your every click and hover with unnerving commentary.",false,"net art"
https://longdogechallenge.com,"Long Doge Challenge",waste_time,modern_indie,static_html,netlify,static,"Scroll to reach the end of an impossibly long dog. The dog is very long.",false,"useless web"
https://bouncingdvdlogo.com,"Bouncing DVD Logo",waste_time,modern_indie,,,,"The eternal question, finally hosted: will the DVD logo hit the corner? Watch and wait.",false,"useless web"
https://telehack.com,"Telehack",waste_time;learn,old_web,,,,"A sprawling simulation of the 1980s ARPANET/BBS world you can actually explore and play in.",false,"emulation"
https://98.js.org,"Windows 98 in the Browser",waste_time;learn,old_web,,,,"A working Windows 98 desktop running via emulation in your browser — boot it and poke around.",false,"emulation"
https://copy.sh/v86/,"v86",learn;waste_time,old_web,,,static,"Boot Linux, Windows and other real operating systems emulated in a browser tab.",false,"emulation"
https://gifcities.org,"GifCities",waste_time;beautiful,old_web,,,,"The Internet Archive's search engine for the millions of animated GIFs rescued from GeoCities.",false,"digital archives"
https://cyber.dabamos.de/88x31/,"The 88x31 GIF Collection",beautiful;waste_time,old_web,,,,"Thousands of the tiny 88×31 web buttons that once linked the whole personal web together.",false,"web history"
https://www.webdesignmuseum.org,"Web Design Museum",learn;beautiful,old_web,,,,"A gallery documenting how websites, browsers and interfaces looked from 1991 onward.",false,"web history"
https://winworldpc.com,"WinWorld",learn;useful,old_web,,,,"A museum-quality archive of old operating systems and abandonware, free to download.",false,"digital archives"
https://www.macintoshrepository.org,"Macintosh Repository",learn;useful,old_web,,,,"Preserves and shares thousands of pieces of classic Mac software for enthusiasts.",false,"digital archives"
https://digibarn.com,"DigiBarn Computer Museum",learn,old_web,,,,"A rambling personal museum of vintage computers and the counterculture around them.",false,"web history"
https://www.pcjs.org/software/,"PCjs Software Library",learn;waste_time,old_web,static_html,github_pages,static,"Run vintage DOS games and applications directly in the browser, no install needed.",false,"emulation"
https://bitsavers.org,"Bitsavers",learn,old_web,,,,"A vast archive of scanned manuals and software for computers most people have never seen.",false,"digital archives"
https://www.folklore.org,"Folklore.org",learn;think,old_web,,,,"Andy Hertzfeld's firsthand anecdotes about building the original Macintosh — history as stories.",false,"web history"
https://www.classicdosgames.com,"Classic DOS Games",waste_time;learn,old_web,,,,"A tidy old-school directory for downloading and reliving the DOS games of the 90s.",false,"web history"
https://poolside.fm/radio,"Poolside FM Radio",waste_time;beautiful,retro_personal,,netlify,static,"The pure audio stream of Poolside's sun-drenched retro playlist for working to.",false,"net art"
https://hundredrabbits.itch.io,"Hundred Rabbits (itch)",waste_time;learn,modern_indie,,,,"The playable tools and games from the sailboat collective, all free and lovingly weird.",false,"indie tech"
https://itch.io,"itch.io",waste_time;beautiful,modern_indie,,,,"The sprawling marketplace where indie game devs and experimental artists publish freely.",false,"indie games"
https://www.newgrounds.com,"Newgrounds",waste_time,retro_personal,,,,"The chaotic, decades-old home of internet animation and Flash-era games, still going strong.",false,"web history"
https://www.homestarrunner.com,"Homestar Runner",waste_time,old_web,,,,"The beloved Flash cartoon world of the early 2000s, revived and clickable once more.",false,"web history"
https://www.albinoblacksheep.com,"Albino Blacksheep",waste_time,old_web,,,,"An archive of the animations and audio that defined early-2000s internet humour.",false,"web history"
https://poignant.guide,"Why's (Poignant) Guide to Ruby",learn;waste_time,old_web,static_html,github_pages,static,"The legendary, cartoon-fox-filled programming book that reads like nothing else ever written.",false,"web history"
https://thebookofshaders.com,"The Book of Shaders",learn;beautiful,modern_indie,,,,"A gentle, gorgeously interactive introduction to fragment shaders and generative visuals.",false,"education web"
https://thecodelesscode.com,"The Codeless Code",learn;think,minimal_static,,,,"Illustrated Zen-koan fables about software engineering — funnier and wiser than it sounds.",false,"think web"
https://wtfjs.com,"WTFJS",learn;waste_time,minimal_static,,,,"A curated list of JavaScript's most baffling quirks, each one a tiny puzzle.",false,"GitHub awesome"
https://neverssl.com,"NeverSSL",useful,minimal_static,,,static,"A site that intentionally never uses HTTPS so you can trigger captive-portal logins. Genuinely useful.",false,"tools web"
https://icanhazip.com,"icanhazip",useful,minimal_static,,,,"Returns your public IP as plain text and nothing else — a sysadmin staple for two decades.",false,"tools web"
https://wttr.in,"wttr.in",useful,minimal_static,,,,"The weather as ASCII art in your browser or terminal — forecasts with zero clutter.",false,"tools web"
https://isitchristmas.com,"Is it Christmas?",waste_time,minimal_static,,,,"Answers the only question that matters with a single enormous 'NO' (or, once a year, 'YES').",false,"useless web"
https://hasthelargehadroncolliderdestroyedtheworldyet.com,"Has the LHC Destroyed the World Yet?",waste_time;learn,minimal_static,,,,"A one-word answer to humanity's most dramatic physics question — reassuringly, still 'NOPE'.",false,"useless web"
https://theuselessweb.site,"The Useless Web (mirror)",waste_time,modern_indie,,,,"An alternate portal to a random pointless site — the serendipity engine, mirrored.",false,"useless web"
https://www.zombo.com,"Zombo.com (HTML)",waste_time,old_web,,,,"The HTML5 rebuild of the infinite-possibilities classic, no Flash required.",false,"web history"
https://tholman.com,"Tim Holman",beautiful;waste_time,modern_indie,static_html,netlify,static,"A creative technologist's portfolio stuffed with playful interactive experiments.",false,"personal sites"
https://www.tholman.com/elevator.js,"elevator.js",waste_time;useful,modern_indie,static_html,netlify,static,"A tiny library that turns 'back to top' into a smooth ride, complete with elevator music.",false,"GitHub awesome"
https://boehs.org,"Ben Böhmer? no — boehs.org",think;learn,retro_personal,,,static,"A young indie developer's personal site and garden, emblematic of the new small web.",false,"small web"
https://solar.lowtechmagazine.com,"Low-Tech Magazine (Solar)",think;learn,minimal_static,hugo,,,"A blog hosted on a solar-powered server that goes offline when it's cloudy — radical and real.",false,"think web"
https://www.lowtechmagazine.com,"Low-Tech Magazine",think;learn,minimal_static,hugo,,,"Deeply-researched essays questioning whether newer technology is really progress.",false,"think web"
https://melonland.net,"MelonLand",waste_time;beautiful,retro_personal,,,,"A joyfully chaotic hub and forum for the personal-web revival, dripping with old-web spirit.",false,"small web"
https://forum.melonland.net,"MelonLand Forum",think;waste_time,retro_personal,,,,"An active old-style forum where people who build personal sites hang out and share.",false,"small web"
https://yesterweb.org/webring,"Yesterweb Webring",waste_time,retro_personal,,,,"Click through a ring of personal sites made by people rejecting the corporate web.",false,"small web"
https://links.net,"Justin's Links",think;learn,old_web,,,,"Justin Hall's home page, hand-updated since 1994 — often called the web's first personal blog.",false,"old web survivors"
https://www.berkshirehathaway.com,"Berkshire Hathaway",useful,old_web,,,static,"Warren Buffett's famously plain-HTML corporate site, essentially unchanged since the 1990s.",false,"old web survivors"
https://www.bluesnews.com,"Blue's News",useful;waste_time,old_web,,,,"PC-gaming news posted in the same dense layout continuously since 1995.",false,"old web survivors"
https://firstmonday.org,"First Monday",learn;think,old_web,,,,"One of the first peer-reviewed journals about the internet, published openly since 1996.",false,"old web survivors"
https://www.cluetrain.com,"The Cluetrain Manifesto",think,old_web,,,,"The 1999 manifesto that declared 'markets are conversations', still at its original address.",false,"old web survivors"
https://www.acme.com,"ACME Laboratories",useful;think,old_web,,,,"Jef Poskanzer's ACME Labs — decades of free software, tools and web oddities from an early tinkerer.",false,"old web survivors"
https://hacks.mit.edu,"IHTFP Hack Gallery",waste_time;learn,old_web,,,,"The gallery documenting MIT's tradition of elaborate campus hacks, online since the 1990s.",false,"old web survivors"
https://www.gnu.org,"GNU Operating System",learn;useful;think,old_web,,,,"The GNU Project's home since the 1990s — plain, unhurried HTML at the root of free software.",false,"old web survivors"
https://www.halfbakery.com,"Halfbakery",think;waste_time,old_web,,,,"A community inventing gloriously impractical ideas in unadorned text since 1999.",false,"old web survivors"
https://dannyreviews.com,"Danny Yee's Book Reviews",learn;think,old_web,,,,"Over 1,600 book reviews, hand-published continuously since 1993.",false,"old web survivors"
https://philip.greenspun.com,"Philip Greenspun's Home Page",learn;think;beautiful,old_web,,,,"A sprawling personal site — photography, aviation and web-history essays online since the mid-1990s.",false,"old web survivors"
